name,address,District Name,is_nabh_accredited,hospital_tier,google_rating,google_ratings_total,latitude,longitude,hospital_id
JEEVAN JYOTI HOSPITAL CHUTMALPUR,"JEEVAN JYOTI HOSPITAL CHUTMALPUR, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,False,B,3.9,304,30.0357828,77.7511496,3210
Rama Hospital,"Rama Hospital, HAPUR, UTTAR PRADESH",HAPUR,False,C,3.6,161,28.6938605,77.6086771,3211
SHAKEEL NURSING HOME ,"SHAKEEL NURSING HOME , AMROHA, UTTAR PRADESH",AMROHA,False,B,4.1,436,28.9023127,78.4617919,3212
Popular Medicare Limited unit Mirzapur,"Popular Medicare Limited unit Mirzapur, MIRZAPUR, UTTAR PRADESH",MIRZAPUR,False,B,4.1,156,24.9316896,82.6280163,3213
S R CRITICAL CARE HOSPITAL AND TRUMA CENTRE,"S R CRITICAL CARE HOSPITAL AND TRUMA CENTRE, BAREILLY, UTTAR PRADESH",BAREILLY,False,B,4.0,201,28.4582344,79.4047452,3214
SHUBHAM HOSPITAL,"SHUBHAM HOSPITAL, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.0,492,25.3119109,82.9865396,3215
CHHOTELAL HOSPITAL,"CHHOTELAL HOSPITAL, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.7,92,25.4381302,81.8338005,3216
Hansraj Singh hospital,"Hansraj Singh hospital, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.7,432,26.4499,80.3319,3217
ASHOKA  HOSPITAL AND ORTHOPAEDIC CENTRE,"ASHOKA  HOSPITAL AND ORTHOPAEDIC CENTRE, Sant Kabir Nagar, UTTAR PRADESH",Sant Kabir Nagar,False,C,3.6,376,26.755082,83.0398545,3218
SHIKHA HOSPITAL AND MEDICAL CENTER PRIVATE LTD,"SHIKHA HOSPITAL AND MEDICAL CENTER PRIVATE LTD, Sant Kabir Nagar, UTTAR PRADESH",Sant Kabir Nagar,False,C,3.7,329,26.755082,83.0398545,3219
SINGH MEDICAL AND SURGICAL CENTRE,"SINGH MEDICAL AND SURGICAL CENTRE, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.8,166,25.3264652,82.9927117,3220
SHEKHAR HOSPITAL AND RESEARCH CENTRE,"SHEKHAR HOSPITAL AND RESEARCH CENTRE, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.2,89,25.3356491,83.0076292,3221
PRAGYA MOTHER AND CHILD CARE HOSPITAL,"PRAGYA MOTHER AND CHILD CARE HOSPITAL, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.8,475,25.3356491,83.0076292,3222
Singhai healthcare,"Singhai healthcare, JHANSI, UTTAR PRADESH",JHANSI,False,B,3.9,436,25.529855,78.6527802,3223
Vindhya Hospital,"Vindhya Hospital, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.7,91,26.8381,80.9346001,3224
DR BC GUPTA MEMORIYAL HOSPITAL,"DR BC GUPTA MEMORIYAL HOSPITAL, CHANDAULI, UTTAR PRADESH",CHANDAULI,False,B,4.2,446,25.125695,83.2494601,3225
KIDS CARE NURSING HOME,"KIDS CARE NURSING HOME, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.3,310,25.3356491,83.0076292,3226
Life line hospital,"Life line hospital, FARRUKHABAD, UTTAR PRADESH",FARRUKHABAD,True,A,4.5,265,27.4362002,79.4894778,3227
the fractures clinic,"the fractures clinic, VARANASI, UTTAR PRADESH",VARANASI,False,B,3.9,318,25.3032363,82.9764466,3228
DRS HOSPITAL,"DRS HOSPITAL, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.3,67,25.4503565,81.7667388,3229
BASTI TRAUMA CENTER,"BASTI TRAUMA CENTER, BASTI, UTTAR PRADESH",BASTI,False,B,4.2,497,26.8387083,82.5350919,3230
gautam buddha national hospital,"gautam buddha national hospital, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.7,395,26.4499,80.3319,3231
Aditya Hospital,"Aditya Hospital, SONBHADRA, UTTAR PRADESH",SONBHADRA,True,A,4.7,157,24.4148159,83.0637517,3232
Shrinath Medicity,"Shrinath Medicity, BAREILLY, UTTAR PRADESH",BAREILLY,False,C,3.7,79,28.374539,79.4542,3233
Shreya surgical hospital,"Shreya surgical hospital, SONBHADRA, UTTAR PRADESH",SONBHADRA,False,B,4.2,360,24.4148159,83.0637517,3234
KHALILULLA HOSPITAL,"KHALILULLA HOSPITAL, BALRAMPUR, UTTAR PRADESH",BALRAMPUR,False,C,3.6,311,27.4476988,82.3956245,3235
VIDHYA HOSPITALS AND TRAUMA CENTRE,"VIDHYA HOSPITALS AND TRAUMA CENTRE, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.7,199,26.8381,80.9346001,3236
ARYA HOSPITAL ,"ARYA HOSPITAL , BAREILLY, UTTAR PRADESH",BAREILLY,False,B,4.2,190,28.5375664,79.6310524,3237
GOVIND HADDI AND MAHILA HOSPITAL,"GOVIND HADDI AND MAHILA HOSPITAL, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,4.0,420,26.6677977,83.3642334,3238
JEEVANDEEP HOSPITAL,"JEEVANDEEP HOSPITAL, SONBHADRA, UTTAR PRADESH",SONBHADRA,False,B,4.0,359,24.4148159,83.0637517,3239
Shreya Hospital,"Shreya Hospital, GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,C,3.8,345,28.6876144,77.3410643,3240
SHREEKRISHNA2000,"SHREEKRISHNA2000, AGRA, UTTAR PRADESH",AGRA,False,B,3.9,85,27.1752554,78.0098161,3241
kailash Hospital,"kailash Hospital, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,True,A,5.0,173,25.4381302,81.8338005,3242
R S HOSPITAL,"R S HOSPITAL, GHAZIPUR, UTTAR PRADESH",GHAZIPUR,False,B,3.9,436,25.6034862,83.5075888,3243
DIRGHAYU HOSPITAL AND SURGICAL CENTRE,"DIRGHAYU HOSPITAL AND SURGICAL CENTRE, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.8,60,25.3600388,83.0201477,3244
UPADHYAY HOSPITAL,"UPADHYAY HOSPITAL, AGRA, UTTAR PRADESH",AGRA,False,B,4.2,420,27.1547492,78.0340521,3245
ANAND EYE CENTRE,"ANAND EYE CENTRE, ALIGARH, UTTAR PRADESH",ALIGARH,False,C,3.7,134,27.8991982,78.0949979,3246
saroj hospital,"saroj hospital, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.0,346,25.2470817,82.9510253,3247
AUTAR HOSPITAL DIABETIC AND TRAUMA CENTRE,"AUTAR HOSPITAL DIABETIC AND TRAUMA CENTRE, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.0,174,26.8381,80.9346001,3248
SHAKUNTALA DEVI HOSPITAL LIMITED,"SHAKUNTALA DEVI HOSPITAL LIMITED, GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,C,3.6,313,28.7749966,77.4586967,3249
Jeevan Deep Hospital,"Jeevan Deep Hospital, BHADOHI, UTTAR PRADESH",BHADOHI,False,B,4.3,437,25.3869981,82.592479,3250
PRECISION UROLOGY HOSPITAL,"PRECISION UROLOGY HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.2,359,26.8381,80.9346001,3251
CL Gupta Eye Institute,"CL Gupta Eye Institute, MORADABAD, UTTAR PRADESH",MORADABAD,False,B,3.9,70,28.8796553,78.8095335,3252
maya hospital ,"maya hospital , BAREILLY, UTTAR PRADESH",BAREILLY,False,B,3.9,487,28.5396507,79.6290938,3253
vikram hospital,"vikram hospital, LUCKNOW, UTTAR PRADESH",LUCKNOW,True,A,4.8,431,26.8381,80.9346001,3254
Satya Nursing Home and Maternity Centre 1,"Satya Nursing Home and Maternity Centre 1, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,4.0,70,26.6677977,83.3642334,3255
New Vandana Hospital,"New Vandana Hospital, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.0,376,26.2604732,82.2380532,3256
JHANSI ORTHOPAEDIC HOPITAL,"JHANSI ORTHOPAEDIC HOPITAL, JHANSI, UTTAR PRADESH",JHANSI,False,C,3.7,312,25.529855,78.6527802,3257
KIRTI POLY HOSPITAL PVT LTD,"KIRTI POLY HOSPITAL PVT LTD, SONBHADRA, UTTAR PRADESH",SONBHADRA,False,C,3.6,98,24.4148159,83.0637517,3258
AJAY HOSPITAL,"AJAY HOSPITAL, VARANASI, UTTAR PRADESH",VARANASI,False,B,3.9,328,25.342448,82.9774846,3259
BRAHMA NETRALAYA,"BRAHMA NETRALAYA, MORADABAD, UTTAR PRADESH",MORADABAD,False,C,3.7,225,28.8451587,78.7629914,3260
PURVANCHAL NETRALAYA AND RETINA CARE CENTRE,"PURVANCHAL NETRALAYA AND RETINA CARE CENTRE, VARANASI, UTTAR PRADESH",VARANASI,False,B,3.9,110,25.3356491,83.0076292,3261
GARG HOSPITAL AND PATHLABS PVT LTD,"GARG HOSPITAL AND PATHLABS PVT LTD, BAREILLY, UTTAR PRADESH",BAREILLY,False,B,4.1,137,28.4582344,79.4047452,3262
Kiran Netralaya,"Kiran Netralaya, SHAMLI, UTTAR PRADESH",SHAMLI,False,C,3.8,430,29.4811507,77.2901344,3263
SANSKRITI MEDICARE CENTER RAVINAGAR MUGHALSARAI,"SANSKRITI MEDICARE CENTER RAVINAGAR MUGHALSARAI, CHANDAULI, UTTAR PRADESH",CHANDAULI,False,B,3.9,459,25.125695,83.2494601,3264
ERAS LUCKNOW MEDICAL COLLEGE AND HOSPITAL SARFARZGANJ HARDOI ROAD LUCKNOW,"ERAS LUCKNOW MEDICAL COLLEGE AND HOSPITAL SARFARZGANJ HARDOI ROAD LUCKNOW, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,3.9,247,26.8381,80.9346001,3265
Shri Siddhi Vinayak Hospital,"Shri Siddhi Vinayak Hospital, BAREILLY, UTTAR PRADESH",BAREILLY,False,B,3.9,301,28.3474214,79.4256766,3266
GALAXY HOSPITAL,"GALAXY HOSPITAL, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.7,406,25.3050931,82.9750063,3267
CARE HOSPITAL,"CARE HOSPITAL, BAREILLY, UTTAR PRADESH",BAREILLY,True,A,4.4,106,28.3438286,79.4218732,3268
HIND INSTITUTE OF MEDICAL SCIENCES,"HIND INSTITUTE OF MEDICAL SCIENCES, SITAPUR, UTTAR PRADESH",SITAPUR,False,C,3.7,330,27.1886805,80.854083,3269
Lucknow Hospital and Maternity Centre,"Lucknow Hospital and Maternity Centre, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.6,381,26.8381,80.9346001,3270
kundan hospital,"kundan hospital, BIJNOR, UTTAR PRADESH",BIJNOR,False,B,3.9,405,29.3760742,78.1345427,3271
RUCHI ATUL HOSPITAL PVT LTD,"RUCHI ATUL HOSPITAL PVT LTD, BAREILLY, UTTAR PRADESH",BAREILLY,False,B,4.1,70,28.4582344,79.4047452,3272
dwivedi hospital,"dwivedi hospital, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.1,411,25.4381302,81.8338005,3273
NARAYANA HOSPITAL,"NARAYANA HOSPITAL, BAREILLY, UTTAR PRADESH",BAREILLY,False,C,3.8,91,28.3506534,79.4252849,3274
GAURAV MULTISPECIALITY HOSPITAL,"GAURAV MULTISPECIALITY HOSPITAL, BALLIA, UTTAR PRADESH",BALLIA,False,B,4.0,204,25.8749594,84.1210329,3275
GOPI KRISHNA LASER STONE CENTER,"GOPI KRISHNA LASER STONE CENTER, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.8,439,26.8381,80.9346001,3276
RAMA MULTISPECIALITY HOSPITAL,"RAMA MULTISPECIALITY HOSPITAL, AMBEDKAR NAGAR, UTTAR PRADESH",AMBEDKAR NAGAR,False,B,4.1,236,26.4045941,82.6065154,3277
Paisal Nursing home,"Paisal Nursing home, AMROHA, UTTAR PRADESH",AMROHA,False,C,3.7,458,28.7952632,78.3436244,3278
Navjeevan Hospital Kailahat Chunar Mirzapur,"Navjeevan Hospital Kailahat Chunar Mirzapur, MIRZAPUR, UTTAR PRADESH",MIRZAPUR,False,C,3.6,380,24.9316896,82.6280163,3279
SAH MATERNITY AND EYE HOSPITAL ,"SAH MATERNITY AND EYE HOSPITAL , VARANASI, UTTAR PRADESH",VARANASI,False,B,3.9,418,25.3356491,83.0076292,3280
Krishna hospital and trauma centre ,"Krishna hospital and trauma centre , KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.7,405,26.4499,80.3319,3281
shivam akshayvat hospital multyspeciality hospital trauma centre,"shivam akshayvat hospital multyspeciality hospital trauma centre, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.5,484,25.4381302,81.8338005,3282
New Leelamani Hospital,"New Leelamani Hospital, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,B,4.1,159,26.4796137,80.3437733,3283
SINGH LIFE CARE HOSPITAL PVT LTD,"SINGH LIFE CARE HOSPITAL PVT LTD, GHAZIPUR, UTTAR PRADESH",GHAZIPUR,False,B,4.0,148,25.6034862,83.5075888,3284
Chandra Nursing Home,"Chandra Nursing Home, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.5,128,25.3275898,83.0027376,3285
LAXMI MEDICAL AND SURGICAL CARE CENTRE PVT LTD,"LAXMI MEDICAL AND SURGICAL CARE CENTRE PVT LTD, VARANASI, UTTAR PRADESH",VARANASI,False,B,3.9,287,25.3356491,83.0076292,3286
Adarsh clinic and Surgical center HANUMANGANJ Allahabad ,"Adarsh clinic and Surgical center HANUMANGANJ Allahabad , ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.8,472,25.4381302,81.8338005,3287
Trimurti Hospital A unit of Trimurti Cardiac Care Centre PVT LTD,"Trimurti Hospital A unit of Trimurti Cardiac Care Centre PVT LTD, VARANASI, UTTAR PRADESH",VARANASI,False,B,3.9,240,25.3356491,83.0076292,3288
AASTHA HOSPITAL,"AASTHA HOSPITAL, BAREILLY, UTTAR PRADESH",BAREILLY,False,C,3.8,366,28.3909376,79.4274445,3289
HIND INSTITUTE OF MEDICAL SCIENCES,"HIND INSTITUTE OF MEDICAL SCIENCES, BARABANKI, UTTAR PRADESH",BARABANKI,False,B,3.9,233,26.9066125,81.1224031,3290
naja hospital and research center pvt ltd,"naja hospital and research center pvt ltd, JHANSI, UTTAR PRADESH",JHANSI,False,B,4.3,453,25.529855,78.6527802,3291
Sanjeeni nursing Home,"Sanjeeni nursing Home, AMROHA, UTTAR PRADESH",AMROHA,False,B,4.1,398,28.7952632,78.3436244,3292
Indus Heart and Medical Centre,"Indus Heart and Medical Centre, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.0,131,26.8381,80.9346001,3293
LAXMI CHARITABLE HOSPITAL ,"LAXMI CHARITABLE HOSPITAL , CHANDAULI, UTTAR PRADESH",CHANDAULI,False,B,4.3,142,25.125695,83.2494601,3294
Varun Trauma and Burn Centre Pvt Ltd,"Varun Trauma and Burn Centre Pvt Ltd, ALIGARH, UTTAR PRADESH",ALIGARH,False,B,4.3,91,27.8761073,78.1358153,3295
RIDA HOSPITAL,"RIDA HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.3,493,26.8896937,80.9622954,3296
SHEKHAR HOSPITAL PVT LTD,"SHEKHAR HOSPITAL PVT LTD, LUCKNOW, UTTAR PRADESH",LUCKNOW,True,A,4.8,110,26.87633,80.9854174,3297
Kamakhaya Hospital ,"Kamakhaya Hospital , LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.2,437,26.8704348,80.9033039,3298
Fatima Hospital,"Fatima Hospital, GHAZIPUR, UTTAR PRADESH",GHAZIPUR,True,A,4.4,214,25.6034862,83.5075888,3299
M S Memorial Netralaya ,"M S Memorial Netralaya , GHAZIPUR, UTTAR PRADESH",GHAZIPUR,False,B,3.9,245,25.6034862,83.5075888,3300
NAV JEEVAN HOSPITAL,"NAV JEEVAN HOSPITAL, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.3,305,25.4381302,81.8338005,3301
AKSHI EYE CARE CENTRE,"AKSHI EYE CARE CENTRE, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,B,4.0,232,26.4983439,80.3117881,3302
DR R D MEMORIAL HOSPITAL,"DR R D MEMORIAL HOSPITAL, CHANDAULI, UTTAR PRADESH",CHANDAULI,False,B,4.0,288,25.125695,83.2494601,3303
BHARTI HOSPITAL,"BHARTI HOSPITAL, MATHURA, UTTAR PRADESH",MATHURA,False,B,4.2,358,27.4955539,77.6855554,3304
life line hospital,"life line hospital, VARANASI, UTTAR PRADESH",VARANASI,True,A,5.0,408,25.2832627,82.9808334,3305
JAGAT HOSPITAL,"JAGAT HOSPITAL, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.2,439,26.7601749,82.1402975,3306
SM HOSPITAL ,"SM HOSPITAL , FARRUKHABAD, UTTAR PRADESH",FARRUKHABAD,False,C,3.8,498,27.4362002,79.4894778,3307
AVADH HOSPITAL AND HEART CENTRE,"AVADH HOSPITAL AND HEART CENTRE, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.7,220,26.8024464,80.8957547,3308
shri sitaram meorial hospial,"shri sitaram meorial hospial, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.2,254,25.4381302,81.8338005,3309
RELIANCE SURGICAL HOSPITAL,"RELIANCE SURGICAL HOSPITAL, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.6,143,25.3356491,83.0076292,3310
SHARDA NARAYAN,"SHARDA NARAYAN, MAU, UTTAR PRADESH",MAU,False,C,3.8,454,26.0390904,83.4985846,3311
gayatri hospital,"gayatri hospital, GONDA, UTTAR PRADESH",GONDA,False,C,3.6,295,27.1417964,81.9668738,3312
Ashutosh Multispeciality Hospital,"Ashutosh Multispeciality Hospital, CHANDAULI, UTTAR PRADESH",CHANDAULI,False,C,3.6,495,25.125695,83.2494601,3313
VEDANTA HOSPITAL ,"VEDANTA HOSPITAL , AZAMGARH, UTTAR PRADESH",AZAMGARH,False,C,3.6,152,26.0881073,83.1884345,3314
Gopi Krishna Hospital,"Gopi Krishna Hospital, MATHURA, UTTAR PRADESH",MATHURA,False,C,3.5,155,27.4969275,77.6902471,3315
Sharda Hospital,"Sharda Hospital, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",GAUTAM BUDDHA NAGAR,True,A,5.0,406,28.4745348,77.4825256,3316
SPARSH HOSPITAL,"SPARSH HOSPITAL, BAREILLY, UTTAR PRADESH",BAREILLY,False,C,3.8,272,28.4582344,79.4047452,3317
ANAND HOSPITAL MULTISPECIALITY,"ANAND HOSPITAL MULTISPECIALITY, AZAMGARH, UTTAR PRADESH",AZAMGARH,False,B,3.9,450,26.023639,83.0293105,3318
SANJAY GANDHI HOSPITAL,"SANJAY GANDHI HOSPITAL, Amethi, UTTAR PRADESH",Amethi,False,C,3.7,472,26.2106181,81.8071148,3319
APOLLO LASER EYE HOSPITAL,"APOLLO LASER EYE HOSPITAL, MORADABAD, UTTAR PRADESH",MORADABAD,False,C,3.6,105,28.8796553,78.8095335,3320
sahara hospital andsurgical center by passroad robertsganj sonebhadra,"sahara hospital andsurgical center by passroad robertsganj sonebhadra, SONBHADRA, UTTAR PRADESH",SONBHADRA,False,C,3.7,404,24.4148159,83.0637517,3321
kalpana multispeciality hospital and reserch center,"kalpana multispeciality hospital and reserch center, VARANASI, UTTAR PRADESH",VARANASI,False,B,3.9,249,25.3356491,83.0076292,3322
agarwal life line hospital teruma center pvt ltd,"agarwal life line hospital teruma center pvt ltd, MATHURA, UTTAR PRADESH",MATHURA,False,C,3.5,51,27.4955539,77.6855554,3323
YASH HOSPITAL,"YASH HOSPITAL, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,3.9,271,25.4381302,81.8338005,3324
PARK HOSPITAL ,"PARK HOSPITAL , GORAKHPUR, UTTAR PRADESH",GORAKHPUR,True,A,4.7,479,26.7403626,83.3690208,3325
RAVI UNITY HOSPITAL,"RAVI UNITY HOSPITAL, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,B,4.1,86,27.1941954,78.4604956,3326
jeevan jyoti hospital,"jeevan jyoti hospital, FIROZABAD, UTTAR PRADESH",FIROZABAD,True,A,4.4,176,27.1561679,78.3904802,3327
NAVJEEVAN HOOPITAL AND INSTITUTE OF PARAMEDICAL SCIENSES,"NAVJEEVAN HOOPITAL AND INSTITUTE OF PARAMEDICAL SCIENSES, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.2,456,26.2604732,82.2380532,3328
EYE CARE AZAMGARH PVT LTD,"EYE CARE AZAMGARH PVT LTD, AZAMGARH, UTTAR PRADESH",AZAMGARH,False,B,4.1,333,26.023639,83.0293105,3329
ROHILKHAND HOSPITAL,"ROHILKHAND HOSPITAL, SHAHJAHANPUR, UTTAR PRADESH",SHAHJAHANPUR,False,B,4.0,120,27.9128583,79.7476254,3330
MGM HOSPITAL AND RESEARCH CENTRE ,"MGM HOSPITAL AND RESEARCH CENTRE , ALLAHABAD, UTTAR PRADESH",ALLAHABAD,True,A,4.8,331,25.4381302,81.8338005,3331
City super speciality hospital ,"City super speciality hospital , MATHURA, UTTAR PRADESH",MATHURA,False,B,4.1,292,27.4955539,77.6855554,3332
Diksha Hospital,"Diksha Hospital, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.6,282,25.4381302,81.8338005,3333
Saini Eye Centre,"Saini Eye Centre, ALIGARH, UTTAR PRADESH",ALIGARH,False,C,3.7,465,27.8761073,78.1358153,3334
SHANTANU NURSING HOME,"SHANTANU NURSING HOME, PRATAPGARH, UTTAR PRADESH",PRATAPGARH,False,B,4.1,465,25.75,81.75,3335
Vansh Hospital and Trauma Centre,"Vansh Hospital and Trauma Centre, ALIGARH, UTTAR PRADESH",ALIGARH,False,B,4.0,353,27.895058,78.066033,3336
manav hospital,"manav hospital, GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,C,3.7,281,28.666913,77.4453996,3337
GR HOSPITAL,"GR HOSPITAL, MATHURA, UTTAR PRADESH",MATHURA,False,B,4.3,219,27.4955539,77.6855554,3338
Hospital Akshayavat and Trauma Centre,"Hospital Akshayavat and Trauma Centre, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.7,459,25.4381302,81.8338005,3339
SHANTIRAM NETRA CENTER,"SHANTIRAM NETRA CENTER, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.6,358,25.3356491,83.0076292,3340
RAMGANGA EYE HEALTH,"RAMGANGA EYE HEALTH, MORADABAD, UTTAR PRADESH",MORADABAD,False,B,4.3,437,28.8796553,78.8095335,3341
RAHUL HOSPITAL,"RAHUL HOSPITAL, MAU, UTTAR PRADESH",MAU,False,C,3.8,148,26.0672055,83.3860062,3342
Navdeep Hospital And Research Centre,"Navdeep Hospital And Research Centre, AGRA, UTTAR PRADESH",AGRA,False,C,3.5,271,27.1752554,78.0098161,3343
Central Hospital,"Central Hospital, ALIGARH, UTTAR PRADESH",ALIGARH,False,B,4.0,235,27.894741,78.064897,3344
Varanasi Hospital,"Varanasi Hospital, VARANASI, UTTAR PRADESH",VARANASI,False,B,4.2,417,25.2787979,83.0043951,3345
ORTHO AND FRACTURE NURSHING HOME,"ORTHO AND FRACTURE NURSHING HOME, MAINPURI, UTTAR PRADESH",MAINPURI,False,B,3.9,348,27.2093072,79.0625369,3346
GANGASHEEL ADVANCED MEDICAL RESEARCH INSTITUTE,"GANGASHEEL ADVANCED MEDICAL RESEARCH INSTITUTE, BAREILLY, UTTAR PRADESH",BAREILLY,True,A,4.3,357,28.4582344,79.4047452,3347
RUMA HOSPITAL ,"RUMA HOSPITAL , PRATAPGARH, UTTAR PRADESH",PRATAPGARH,False,B,4.0,267,25.9305332,82.0049501,3348
MOHAKSHREE HOSPITAL PRIVATE LIMITEDE,"MOHAKSHREE HOSPITAL PRIVATE LIMITEDE, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.0,144,25.4381302,81.8338005,3349
Nav Jyoti Hospital,"Nav Jyoti Hospital, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,B,4.2,257,25.4327503,81.7877697,3350
RELIEF HOSPITAL TRAUMA AND CRITICAL CARE,"RELIEF HOSPITAL TRAUMA AND CRITICAL CARE, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,C,3.7,303,26.8381,80.9346001,3351
Sanjeevani Nursing Home,"Sanjeevani Nursing Home, PRATAPGARH, UTTAR PRADESH",PRATAPGARH,False,C,3.6,96,25.75,81.75,3352
MAINPURI NUSHING HOME MAINPURI,"MAINPURI NUSHING HOME MAINPURI, MAINPURI, UTTAR PRADESH",MAINPURI,False,B,4.0,498,27.2093072,79.0625369,3353
DR RAGNI AGARWAL NURSHING HOME MAINPURI,"DR RAGNI AGARWAL NURSHING HOME MAINPURI, MAINPURI, UTTAR PRADESH",MAINPURI,False,C,3.7,184,27.2093072,79.0625369,3354
KHAIR MEMORIAL HOSPITAL BASTI,"KHAIR MEMORIAL HOSPITAL BASTI, BASTI, UTTAR PRADESH",BASTI,False,B,3.9,480,26.8387083,82.5350919,3355
INTEGRAL HOSPITAL,"INTEGRAL HOSPITAL, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,4.2,262,26.8381,80.9346001,3356
global shanti care hospital,"global shanti care hospital, SHAMLI, UTTAR PRADESH",SHAMLI,False,B,3.9,170,29.4811507,77.2901344,3357
RAMANUUJ  HOSPITAL,"RAMANUUJ  HOSPITAL, GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,B,4.1,307,28.7749966,77.4586967,3358
DUVEEP KIRAN NURSING HOME,"DUVEEP KIRAN NURSING HOME, ETAWAH, UTTAR PRADESH",ETAWAH,False,B,4.2,331,26.7155629,79.0917098,3359
KESWANI HOSPITAL,"KESWANI HOSPITAL, ALLAHABAD, UTTAR PRADESH",ALLAHABAD,False,C,3.5,52,25.4381302,81.8338005,3360
Manas hospital unit of sharma medical centre private lmt,"Manas hospital unit of sharma medical centre private lmt, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",GAUTAM BUDDHA NAGAR,False,B,4.1,252,28.368716,77.5970121,3361
Saluja nursing home pvt Ltd Mela road Lakhimpur kheri ,"Saluja nursing home pvt Ltd Mela road Lakhimpur kheri , KHERI, UTTAR PRADESH",KHERI,False,B,4.2,403,28.116667,80.716667,3362
SURBHI HOSPITAL PVT LTD,"SURBHI HOSPITAL PVT LTD, GAUTAM BUDDHA NAGAR, UTTAR PRADESH",GAUTAM BUDDHA NAGAR,True,A,4.3,336,28.368716,77.5970121,3363
SAI JYOTI EYE CARE CENTRE,"SAI JYOTI EYE CARE CENTRE, ALIGARH, UTTAR PRADESH",ALIGARH,False,B,4.1,332,27.893364,78.0842295,3364
BHARGAVA HOSPITAL AND TRAUMA CENTRE,"BHARGAVA HOSPITAL AND TRAUMA CENTRE, VARANASI, UTTAR PRADESH",VARANASI,False,C,3.5,397,25.3497167,82.9911283,3365
SANTOSH HOSPITAL,"SANTOSH HOSPITAL, MEERUT, UTTAR PRADESH",MEERUT,False,B,4.3,402,28.9464739,77.7238002,3366
KP Singh Hospital,"KP Singh Hospital, FARRUKHABAD, UTTAR PRADESH",FARRUKHABAD,False,B,4.1,370,27.4362002,79.4894778,3367
katiyar nursing home dharmshala road hardoi,"katiyar nursing home dharmshala road hardoi, HARDOI, UTTAR PRADESH",HARDOI,False,C,3.7,155,27.3369978,80.0998232,3368
